number,html_url,title,user,original labels,state,created_at,added labels,priority low-high
1438,https://github.com/CSSEGISandData/COVID-19/issues/1438,Make contact rates inversly proportional to how many people showed up,https://github.com/ekuurh,[],closed,2020-03-24 14:54:49+00:00,,
1437,https://github.com/CSSEGISandData/COVID-19/issues/1437,Where are data for US States in time_series_covid19_confirmed_global.csv?,https://github.com/brazirl,[],closed,2020-03-24 14:46:58+00:00,,
1430,https://github.com/CSSEGISandData/COVID-19/issues/1430,Will JSU explain why it will no longer report active and recovered cases?,https://github.com/MEM-TEK,[],closed,2020-03-24 13:56:50+00:00,,
1426,https://github.com/CSSEGISandData/COVID-19/issues/1426,U.S. State Breakdown Missing,https://github.com/kondis,[],closed,2020-03-24 13:44:18+00:00,,
1424,https://github.com/CSSEGISandData/COVID-19/issues/1424,Data structure updated,https://github.com/usmanokara,[],closed,2020-03-24 13:22:20+00:00,,
1419,https://github.com/CSSEGISandData/COVID-19/pull/1419,Merge pull request #1 from CSSEGISandData/master,https://github.com/CiganOliviu,[],closed,2020-03-24 13:09:39+00:00,,
1418,https://github.com/CSSEGISandData/COVID-19/issues/1418,Confirmed for Poland for 23/03 incorrect value,https://github.com/LukaszCmielowski,[],closed,2020-03-24 13:06:54+00:00,,
1416,https://github.com/CSSEGISandData/COVID-19/pull/1416,Merge pull request #2 from CSSEGISandData/master,https://github.com/CiganOliviu,[],closed,2020-03-24 13:02:34+00:00,,
1401,https://github.com/CSSEGISandData/COVID-19/issues/1401,"A Group of Counties (e.g. Santa Clara County, CA) is Flawed",https://github.com/atoloff,[],closed,2020-03-24 11:45:56+00:00,,
1398,https://github.com/CSSEGISandData/COVID-19/issues/1398,3/23 CSV format changed but csse_covid_19_data README is not updated,https://github.com/texadactyl,[],closed,2020-03-24 10:33:22+00:00,,
1393,https://github.com/CSSEGISandData/COVID-19/issues/1393,Data repo for country/regional non-pharmaceutical interventions?,https://github.com/joachim-gassen,[],closed,2020-03-24 10:01:42+00:00,,
1392,https://github.com/CSSEGISandData/COVID-19/issues/1392,Time Series - Recovered Data,https://github.com/hrmartins,[],closed,2020-03-24 09:33:50+00:00,,
1387,https://github.com/CSSEGISandData/COVID-19/pull/1387,Merge pull request #1 from CSSEGISandData/master,https://github.com/rashwinr,[],closed,2020-03-24 08:35:04+00:00,,
1386,https://github.com/CSSEGISandData/COVID-19/pull/1386,"Change ""Country_Region"" header to ""Country/Region""",https://github.com/TwoOfDiamonds,[],closed,2020-03-24 08:32:25+00:00,,
1381,https://github.com/CSSEGISandData/COVID-19/issues/1381,Pakistan last 2 days data is not correctly updated,https://github.com/RaoTauqeerSajid,[],closed,2020-03-24 08:02:10+00:00,,
1380,https://github.com/CSSEGISandData/COVID-19/issues/1380,"Kosovo, where are the data of Kosovo",https://github.com/YoannParis,[],closed,2020-03-24 07:56:34+00:00,,
1378,https://github.com/CSSEGISandData/COVID-19/issues/1378,Mistake on German :  Kills,https://github.com/loukasstoltz,[],closed,2020-03-24 07:43:47+00:00,,
1364,https://github.com/CSSEGISandData/COVID-19/issues/1364,JHU needs to include a time_series_covid19_recovered.csv file.,https://github.com/ngerstein,[],closed,2020-03-24 05:00:46+00:00,,
1359,https://github.com/CSSEGISandData/COVID-19/issues/1359,Is recovery data gone after March 23 with new format?,https://github.com/PSY-github,[],closed,2020-03-24 04:10:09+00:00,,
1356,https://github.com/CSSEGISandData/COVID-19/issues/1356,Daily report at 23 Mart is incorrect at US - why 0 recovered,https://github.com/surrsoft,[],closed,2020-03-24 03:58:35+00:00,,
1355,https://github.com/CSSEGISandData/COVID-19/issues/1355,Time series data for Mar 23 Data is incorrect.,https://github.com/dbl007,[],closed,2020-03-24 03:49:25+00:00,,
1348,https://github.com/CSSEGISandData/COVID-19/issues/1348,PLEASE put individual US states back into time series data,https://github.com/cortical-iv,[],closed,2020-03-24 02:38:12+00:00,,
1345,https://github.com/CSSEGISandData/COVID-19/issues/1345,A few US states are located at Gulf of Guinea,https://github.com/sreichel,[],closed,2020-03-24 02:10:35+00:00,,
1344,https://github.com/CSSEGISandData/COVID-19/issues/1344,The new Recovered file is Missing,https://github.com/samscodes,[],closed,2020-03-24 02:01:09+00:00,,
1332,https://github.com/CSSEGISandData/COVID-19/issues/1332,New data structure time series data: Recovered cases are missing,https://github.com/GregFrei,[],closed,2020-03-24 00:54:21+00:00,,
1328,https://github.com/CSSEGISandData/COVID-19/issues/1328,Schema accident or feature?,https://github.com/dtorre,[],closed,2020-03-24 00:42:03+00:00,,
1326,https://github.com/CSSEGISandData/COVID-19/issues/1326,Consistency of Identifiers (Surprise! Country/Region is now Country_Region...),https://github.com/yetzt,[],closed,2020-03-24 00:34:31+00:00,,
1325,https://github.com/CSSEGISandData/COVID-19/issues/1325,time_series_covid19_confirmed_global and time_series_covid19_deaths_global missing 23rd,https://github.com/bevanward,[],closed,2020-03-24 00:34:23+00:00,,
1323,https://github.com/CSSEGISandData/COVID-19/issues/1323,"Duplicate entries for Bahamas, Gambia and others in time_series",https://github.com/advaithasabnis,[],closed,2020-03-24 00:21:57+00:00,,
1322,https://github.com/CSSEGISandData/COVID-19/issues/1322,CSSE daily report for 3-22 and 3-23 are the same,https://github.com/nschiele,[],closed,2020-03-24 00:17:07+00:00,,
1319,https://github.com/CSSEGISandData/COVID-19/issues/1319,France point disappeared,https://github.com/FleurLotus,[],closed,2020-03-23 23:01:17+00:00,,
1318,https://github.com/CSSEGISandData/COVID-19/pull/1318,Disambiguate US counties listed in time series data,https://github.com/ajduberstein,[],closed,2020-03-23 22:17:49+00:00,,
1317,https://github.com/CSSEGISandData/COVID-19/issues/1317,US County Scaling seems incorrect,https://github.com/bbrannon4,[],closed,2020-03-23 21:59:46+00:00,,
1311,https://github.com/CSSEGISandData/COVID-19/issues/1311,Will arcgis rest api still have recovered cases or it will be removed from there as well?,https://github.com/meldehi,[],closed,2020-03-23 18:52:29+00:00,,
1304,https://github.com/CSSEGISandData/COVID-19/pull/1304,Merge pull request #1 from CSSEGISandData/master,https://github.com/kburge20,[],closed,2020-03-23 17:10:12+00:00,,
1302,https://github.com/CSSEGISandData/COVID-19/issues/1302,"Extract, curve-fit a logistic function and transpose JHU-CSSE's Covid-19 cases data per country/region",https://github.com/cyclaero,[],closed,2020-03-23 16:50:27+00:00,,
1298,https://github.com/CSSEGISandData/COVID-19/pull/1298,Daily Update,https://github.com/goose000,[],closed,2020-03-23 15:31:31+00:00,,
1294,https://github.com/CSSEGISandData/COVID-19/pull/1294,Fix confirmed cases data for France - 3/22/20,https://github.com/clement-pannetier,[],closed,2020-03-23 14:12:26+00:00,,
1290,https://github.com/CSSEGISandData/COVID-19/pull/1290,Fix death data for Italy on 12 March 2020,https://github.com/HugoY,[],closed,2020-03-23 10:51:32+00:00,,
1288,https://github.com/CSSEGISandData/COVID-19/issues/1288,Morocco cases update (COVID-19),https://github.com/Morocco-81,[],closed,2020-03-23 10:10:34+00:00,,
1286,https://github.com/CSSEGISandData/COVID-19/issues/1286,Funny? Not funny ?,https://github.com/jschvartz,[],closed,2020-03-23 09:57:04+00:00,,
1274,https://github.com/CSSEGISandData/COVID-19/pull/1274,Interactive Dashboard P. 1,https://github.com/danmurphy1217,[],closed,2020-03-23 04:09:27+00:00,,
1268,https://github.com/CSSEGISandData/COVID-19/issues/1268,last update time,https://github.com/billyburgoa,[],closed,2020-03-23 00:58:42+00:00,,
1263,https://github.com/CSSEGISandData/COVID-19/pull/1263,Update override.csv,https://github.com/FarzinAhmadi,[],closed,2020-03-22 23:58:58+00:00,,
1257,https://github.com/CSSEGISandData/COVID-19/pull/1257,Update override.csv,https://github.com/FarzinAhmadi,[],closed,2020-03-22 21:53:17+00:00,,
1254,https://github.com/CSSEGISandData/COVID-19/issues/1254,Actual data about Ukraine from 03/22/2020,https://github.com/qwerty541,[],closed,2020-03-22 21:00:00+00:00,,
1252,https://github.com/CSSEGISandData/COVID-19/issues/1252,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-22 19:55:00+00:00,,
1245,https://github.com/CSSEGISandData/COVID-19/issues/1245,Total Confirmed counter,https://github.com/sabpic,[],closed,2020-03-22 16:06:13+00:00,,
1236,https://github.com/CSSEGISandData/COVID-19/pull/1236,Merge pull request #1 from CSSEGISandData/master,https://github.com/meikemorren,[],closed,2020-03-22 14:12:20+00:00,,
1233,https://github.com/CSSEGISandData/COVID-19/issues/1233,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-22 13:03:05+00:00,,
1232,https://github.com/CSSEGISandData/COVID-19/issues/1232,Cape Verde/Cabo Verde duplicated,https://github.com/joaopedrosantos,[],closed,2020-03-22 12:30:57+00:00,,
1226,https://github.com/CSSEGISandData/COVID-19/pull/1226,Merge pull request #1 from CSSEGISandData/master,https://github.com/CiganOliviu,[],closed,2020-03-22 10:00:43+00:00,,
1222,https://github.com/CSSEGISandData/COVID-19/pull/1222,Update time_series_19-covid-Confirmed.csv,https://github.com/shukerullah,[],closed,2020-03-22 09:36:57+00:00,,
1220,https://github.com/CSSEGISandData/COVID-19/issues/1220,France recovered cases (12) not updated since a long time now,https://github.com/DrBob007,[],closed,2020-03-22 08:50:44+00:00,,
1201,https://github.com/CSSEGISandData/COVID-19/issues/1201,ok i admit i am a rookie....so ignore my ignorance.   i am trying to load this data to powerbi.  Everything i have tried does not work.  anyone willing to give me some simple steps on data load.  i think it is straight forward but just don't know the correct data query.  is it json or api or what.  what do enter.  once i get the data i good to go.  thanks for the help,https://github.com/MNagle10,[],closed,2020-03-21 23:15:43+00:00,,
1200,https://github.com/CSSEGISandData/COVID-19/issues/1200,Data for USA does not load,https://github.com/brendanofallon,[],closed,2020-03-21 22:55:45+00:00,,
1196,https://github.com/CSSEGISandData/COVID-19/issues/1196,409 cases is not 11.5% the population of Iceland,https://github.com/armindillo,[],closed,2020-03-21 21:35:26+00:00,,
1190,https://github.com/CSSEGISandData/COVID-19/issues/1190,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-21 20:20:33+00:00,,
1178,https://github.com/CSSEGISandData/COVID-19/issues/1178,County level data for Washington state have been zero since 11 days ago,https://github.com/tauliang,[],closed,2020-03-21 15:25:53+00:00,,
1177,https://github.com/CSSEGISandData/COVID-19/pull/1177,Automated retrieval of all daily reports,https://github.com/texadactyl,[],closed,2020-03-21 15:17:01+00:00,,
1172,https://github.com/CSSEGISandData/COVID-19/pull/1172,v0,https://github.com/erauld,[],closed,2020-03-21 13:53:11+00:00,,
1170,https://github.com/CSSEGISandData/COVID-19/issues/1170,Lag in U.S. county-level data,https://github.com/bjornkallerud,[],closed,2020-03-21 12:38:55+00:00,,
1165,https://github.com/CSSEGISandData/COVID-19/issues/1165,Germany: increasingly incorrect data,https://github.com/TG9541,[],closed,2020-03-21 10:34:11+00:00,,
1162,https://github.com/CSSEGISandData/COVID-19/pull/1162,Update time_series_19-covid-Recovered.csv,https://github.com/petriichuk,[],closed,2020-03-21 09:46:27+00:00,,
1161,https://github.com/CSSEGISandData/COVID-19/issues/1161,France incorrect data,https://github.com/JiPiBi,[],closed,2020-03-21 09:34:53+00:00,,
1158,https://github.com/CSSEGISandData/COVID-19/issues/1158,Morocco cases update (Covid-19)-recovery,https://github.com/Morocco-81,[],closed,2020-03-21 08:17:15+00:00,,
1157,https://github.com/CSSEGISandData/COVID-19/pull/1157,Merge pull request #2 from CSSEGISandData/master,https://github.com/gsuemith,[],closed,2020-03-21 06:01:40+00:00,,
1156,https://github.com/CSSEGISandData/COVID-19/pull/1156,Merge pull request #2 from CSSEGISandData/master,https://github.com/gsuemith,[],closed,2020-03-21 05:59:15+00:00,,
1153,https://github.com/CSSEGISandData/COVID-19/issues/1153,Normalized data,https://github.com/go4itpc,[],closed,2020-03-21 03:53:33+00:00,,
1141,https://github.com/CSSEGISandData/COVID-19/issues/1141,Actual data about Ukraine from 03/21/2020,https://github.com/qwerty541,[],closed,2020-03-20 23:14:38+00:00,,
1140,https://github.com/CSSEGISandData/COVID-19/pull/1140,I updated confirmed cases of coronavirus in Ceara,https://github.com/PauloTxJS,[],closed,2020-03-20 22:50:55+00:00,,
1139,https://github.com/CSSEGISandData/COVID-19/pull/1139,Insert some early North Carolina confirmed counts,https://github.com/PeterBloomfield,[],closed,2020-03-20 22:49:22+00:00,,
1138,https://github.com/CSSEGISandData/COVID-19/issues/1138,Clicking Iran shows data for Australia,https://github.com/baryluk,[],closed,2020-03-20 22:12:44+00:00,,
1137,https://github.com/CSSEGISandData/COVID-19/pull/1137,Merge pull request #2 from CSSEGISandData/master,https://github.com/peilinghu,[],closed,2020-03-20 21:22:00+00:00,,
1129,https://github.com/CSSEGISandData/COVID-19/issues/1129,Error with read.table in R,https://github.com/JJ,[],closed,2020-03-20 19:43:55+00:00,,
1122,https://github.com/CSSEGISandData/COVID-19/issues/1122,values on highlighting data point incorrect (inverted),https://github.com/bstingle,[],closed,2020-03-20 16:32:19+00:00,,
1120,https://github.com/CSSEGISandData/COVID-19/pull/1120,Update from original,https://github.com/gittrainee323,[],closed,2020-03-20 16:20:26+00:00,,
1118,https://github.com/CSSEGISandData/COVID-19/issues/1118,What happened to the time_series deaths data?,https://github.com/x011,[],closed,2020-03-20 15:01:59+00:00,,
1114,https://github.com/CSSEGISandData/COVID-19/issues/1114,Raw version of archived files not current,https://github.com/bjornkallerud,[],closed,2020-03-20 13:59:53+00:00,,
1109,https://github.com/CSSEGISandData/COVID-19/pull/1109,Merge pull request #2 from CSSEGISandData/master,https://github.com/smitty-be,[],closed,2020-03-20 11:57:51+00:00,,
1107,https://github.com/CSSEGISandData/COVID-19/issues/1107,Include inhabitants for each country/region,https://github.com/calterras,[],closed,2020-03-20 11:20:54+00:00,,
1106,https://github.com/CSSEGISandData/COVID-19/issues/1106,Population Count,https://github.com/Ramesh-X,[],closed,2020-03-20 11:13:10+00:00,,
1100,https://github.com/CSSEGISandData/COVID-19/issues/1100,Morocco cases update (COVID-19),https://github.com/Morocco-81,[],closed,2020-03-20 09:20:15+00:00,,
1098,https://github.com/CSSEGISandData/COVID-19/issues/1098,Incorrect data for Monaco since 2020-03-16,https://github.com/ominazzoli,[],closed,2020-03-20 07:45:09+00:00,,
1090,https://github.com/CSSEGISandData/COVID-19/pull/1090,Basic data printout,https://github.com/elohanlon,[],closed,2020-03-20 05:08:15+00:00,,
1086,https://github.com/CSSEGISandData/COVID-19/issues/1086,"District of Columbia vs Washington, D.C.",https://github.com/christophGeoHealthCentre,[],closed,2020-03-20 02:07:51+00:00,,
1084,https://github.com/CSSEGISandData/COVID-19/pull/1084,Chile fix update,https://github.com/loc1263,[],closed,2020-03-20 01:53:04+00:00,,
1072,https://github.com/CSSEGISandData/COVID-19/issues/1072,Invalid/Wrong information/numbers for Slovenia,https://github.com/dynamiccontent,[],closed,2020-03-19 22:49:14+00:00,,
1067,https://github.com/CSSEGISandData/COVID-19/pull/1067,Add files via upload,https://github.com/QasimWani,[],closed,2020-03-19 20:48:39+00:00,,
1064,https://github.com/CSSEGISandData/COVID-19/issues/1064,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-19 19:52:02+00:00,,
1059,https://github.com/CSSEGISandData/COVID-19/issues/1059,South Korea - no data after March 9,https://github.com/RodBarnes,[],closed,2020-03-19 17:41:30+00:00,,
1045,https://github.com/CSSEGISandData/COVID-19/issues/1045,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-19 15:24:14+00:00,,
1042,https://github.com/CSSEGISandData/COVID-19/issues/1042,CSV format issues,https://github.com/Fazmin,[],closed,2020-03-19 15:09:09+00:00,,
1038,https://github.com/CSSEGISandData/COVID-19/pull/1038,Python analysis,https://github.com/CiganOliviu,[],closed,2020-03-19 14:42:39+00:00,,
1037,https://github.com/CSSEGISandData/COVID-19/pull/1037,Add license,https://github.com/CiganOliviu,[],closed,2020-03-19 14:27:53+00:00,,
1029,https://github.com/CSSEGISandData/COVID-19/issues/1029,Double: Bahamas,https://github.com/yetzt,[],closed,2020-03-19 12:11:10+00:00,,
1028,https://github.com/CSSEGISandData/COVID-19/issues/1028,Double: Aruba,https://github.com/yetzt,[],closed,2020-03-19 11:34:42+00:00,,
1025,https://github.com/CSSEGISandData/COVID-19/issues/1025,One day lag / Accelerate update frequency,https://github.com/mploux,[],closed,2020-03-19 10:41:03+00:00,,
1024,https://github.com/CSSEGISandData/COVID-19/issues/1024,"Russia 1 death, 5 recovered as of March 19th",https://github.com/soulseekah,[],closed,2020-03-19 10:02:17+00:00,,
1023,https://github.com/CSSEGISandData/COVID-19/issues/1023,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-19 09:30:57+00:00,,
1020,https://github.com/CSSEGISandData/COVID-19/pull/1020,thanks,https://github.com/ralfegg,[],closed,2020-03-19 07:33:05+00:00,,
1018,https://github.com/CSSEGISandData/COVID-19/pull/1018,pull,https://github.com/ralfegg,[],closed,2020-03-19 07:20:37+00:00,,
1016,https://github.com/CSSEGISandData/COVID-19/issues/1016,Country Missing,https://github.com/mamecouly,[],closed,2020-03-19 04:46:05+00:00,,
1013,https://github.com/CSSEGISandData/COVID-19/issues/1013,Data Issues : Please take a look : Error Report Attached,https://github.com/irshadk,[],closed,2020-03-19 04:07:22+00:00,,
1010,https://github.com/CSSEGISandData/COVID-19/pull/1010,Parse data to province and country level,https://github.com/sasank35,[],closed,2020-03-19 03:02:02+00:00,,
998,https://github.com/CSSEGISandData/COVID-19/issues/998,"Two entries for Gambia - ""The Gambia"" on line 460 and ""Gambia, The"" on line 471",https://github.com/bevanward,[],closed,2020-03-19 00:21:42+00:00,,
997,https://github.com/CSSEGISandData/COVID-19/issues/997,Does anyone have accurate confirmed number for Washington data for March 17th?,https://github.com/csnellgrove1,[],closed,2020-03-19 00:14:44+00:00,,
994,https://github.com/CSSEGISandData/COVID-19/issues/994,Morocco cases update (COVID-19),https://github.com/Morocco-81,[],closed,2020-03-18 21:58:17+00:00,,
991,https://github.com/CSSEGISandData/COVID-19/issues/991,Congo - duplicate,https://github.com/afilhado,[],closed,2020-03-18 18:53:42+00:00,,
984,https://github.com/CSSEGISandData/COVID-19/issues/984,Can't access site,https://github.com/ryanhaney,[],closed,2020-03-18 16:41:01+00:00,,
982,https://github.com/CSSEGISandData/COVID-19/issues/982,Not fully configured,https://github.com/kamal2222ahmed,[],closed,2020-03-18 16:07:40+00:00,,
979,https://github.com/CSSEGISandData/COVID-19/pull/979,I Added source Ceara/Brazil,https://github.com/PauloTxJS,[],closed,2020-03-18 15:04:10+00:00,,
977,https://github.com/CSSEGISandData/COVID-19/issues/977,Missing data from Palestine,https://github.com/forzagreen,[],closed,2020-03-18 14:16:55+00:00,,
974,https://github.com/CSSEGISandData/COVID-19/issues/974,Confirmed cases in the Ceara - Brazil,https://github.com/PauloTxJS,[],closed,2020-03-18 11:42:40+00:00,,
972,https://github.com/CSSEGISandData/COVID-19/pull/972,I updated confirmed cases in Ceara,https://github.com/PauloTxJS,[],closed,2020-03-18 11:22:43+00:00,,
971,https://github.com/CSSEGISandData/COVID-19/issues/971,Morocco cases update (COVID-19),https://github.com/Morocco-81,[],closed,2020-03-18 11:02:56+00:00,,
967,https://github.com/CSSEGISandData/COVID-19/issues/967,Double Data: One of the two Congos,https://github.com/yetzt,[],closed,2020-03-18 10:55:49+00:00,,
965,https://github.com/CSSEGISandData/COVID-19/issues/965,Double Data: The Gambia / Gambia,https://github.com/yetzt,[],closed,2020-03-18 10:39:58+00:00,,
964,https://github.com/CSSEGISandData/COVID-19/issues/964,Double Data: US Virgin Islands,https://github.com/yetzt,[],closed,2020-03-18 10:04:09+00:00,,
960,https://github.com/CSSEGISandData/COVID-19/issues/960,France  : Martinique remains as a country,https://github.com/JiPiBi,[],closed,2020-03-18 08:47:37+00:00,,
959,https://github.com/CSSEGISandData/COVID-19/issues/959,France  - error  : deaths from 17th are the same than for the 16th,https://github.com/JiPiBi,[],closed,2020-03-18 08:43:56+00:00,,
953,https://github.com/CSSEGISandData/COVID-19/issues/953,Duplicate points for The Gambia.,https://github.com/odarboe,[],closed,2020-03-18 07:47:18+00:00,,
952,https://github.com/CSSEGISandData/COVID-19/pull/952,Merge pull request #1 from CSSEGISandData/master,https://github.com/gaurav-tomer,[],closed,2020-03-18 06:39:35+00:00,,
948,https://github.com/CSSEGISandData/COVID-19/issues/948,First occurrence in Kyrgyzstan,https://github.com/4unkur,[],closed,2020-03-18 04:01:59+00:00,,
946,https://github.com/CSSEGISandData/COVID-19/issues/946,Chinese data hasn't been updated since 3/13 in dashboard,https://github.com/loathehao,[],closed,2020-03-18 03:36:29+00:00,,
942,https://github.com/CSSEGISandData/COVID-19/issues/942,"Update on Mar. 17 seems introduces some problems in the data, at least for US",https://github.com/yystat,[],closed,2020-03-18 01:27:20+00:00,,
937,https://github.com/CSSEGISandData/COVID-19/issues/937,Israel data on the website and time_series_19-covid-Confirmed.csv isn't synced,https://github.com/NatiBerko,[],closed,2020-03-17 23:48:52+00:00,,
936,https://github.com/CSSEGISandData/COVID-19/issues/936,There are three Congos in the time series dataset.,https://github.com/ivanMSC,[],closed,2020-03-17 23:13:44+00:00,,
935,https://github.com/CSSEGISandData/COVID-19/issues/935,Double Data: French Guiana,https://github.com/yetzt,[],closed,2020-03-17 22:56:53+00:00,,
934,https://github.com/CSSEGISandData/COVID-19/issues/934,Double Data: Guam,https://github.com/yetzt,[],closed,2020-03-17 22:45:23+00:00,,
933,https://github.com/CSSEGISandData/COVID-19/issues/933,Double Data: Mayotte,https://github.com/yetzt,[],closed,2020-03-17 22:43:10+00:00,,
932,https://github.com/CSSEGISandData/COVID-19/issues/932,Double Data: Reunion,https://github.com/yetzt,[],closed,2020-03-17 22:37:45+00:00,,
931,https://github.com/CSSEGISandData/COVID-19/issues/931,Double: Puerto Rico,https://github.com/yetzt,[],closed,2020-03-17 22:30:34+00:00,,
930,https://github.com/CSSEGISandData/COVID-19/issues/930,Double: Guadeloupe,https://github.com/yetzt,[],closed,2020-03-17 22:23:05+00:00,,
928,https://github.com/CSSEGISandData/COVID-19/issues/928,French Guiana duplicated,https://github.com/ramosvacca,[],closed,2020-03-17 21:38:53+00:00,,
924,https://github.com/CSSEGISandData/COVID-19/pull/924,Update time_series_19-covid-Confirmed.csv,https://github.com/insatomcat,[],closed,2020-03-17 18:51:03+00:00,,
919,https://github.com/CSSEGISandData/COVID-19/issues/919,ISO 8601 Date formats?,https://github.com/gruffdavies,[],closed,2020-03-17 15:18:32+00:00,,
918,https://github.com/CSSEGISandData/COVID-19/pull/918,Add util helpers,https://github.com/chupin10,[],closed,2020-03-17 15:10:52+00:00,,
917,https://github.com/CSSEGISandData/COVID-19/pull/917,Add util helpers,https://github.com/chupin10,[],closed,2020-03-17 15:10:33+00:00,,
915,https://github.com/CSSEGISandData/COVID-19/issues/915,French Provinces,https://github.com/JiPiBi,[],closed,2020-03-17 13:58:13+00:00,,
914,https://github.com/CSSEGISandData/COVID-19/issues/914,Russia up to 114,https://github.com/soulseekah,[],closed,2020-03-17 13:40:13+00:00,,
904,https://github.com/CSSEGISandData/COVID-19/pull/904,Japan data error,https://github.com/tedwenn,[],closed,2020-03-17 11:39:31+00:00,,
903,https://github.com/CSSEGISandData/COVID-19/issues/903,Is confinment in  Italy improving the pace ?,https://github.com/JiPiBi,[],closed,2020-03-17 11:12:53+00:00,,
902,https://github.com/CSSEGISandData/COVID-19/issues/902,Simple fix for French territories with pandas,https://github.com/JiPiBi,[],closed,2020-03-17 10:32:09+00:00,,
900,https://github.com/CSSEGISandData/COVID-19/issues/900,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-17 10:20:36+00:00,,
897,https://github.com/CSSEGISandData/COVID-19/issues/897,Data partially correct for Italy,https://github.com/kenlog,[],closed,2020-03-17 09:36:32+00:00,,
889,https://github.com/CSSEGISandData/COVID-19/issues/889,are frequencies cumulative?,https://github.com/NoushinN,[],closed,2020-03-17 04:17:52+00:00,,
887,https://github.com/CSSEGISandData/COVID-19/pull/887,Merge pull request #1 from CSSEGISandData/master,https://github.com/melbee,[],closed,2020-03-17 03:51:31+00:00,,
885,https://github.com/CSSEGISandData/COVID-19/pull/885,I updated the confirmed cases in Ceara,https://github.com/PauloTxJS,[],closed,2020-03-17 02:55:38+00:00,,
884,https://github.com/CSSEGISandData/COVID-19/pull/884,I updated the confirmed cases in Ceará,https://github.com/PauloTxJS,[],closed,2020-03-17 02:40:34+00:00,,
882,https://github.com/CSSEGISandData/COVID-19/issues/882,GPS Coords for France are in the wrong location,https://github.com/jcroucher,[],closed,2020-03-17 02:22:37+00:00,,
881,https://github.com/CSSEGISandData/COVID-19/pull/881,I updated the confirmed cases in Ceará,https://github.com/PauloTxJS,[],closed,2020-03-17 01:46:57+00:00,,
878,https://github.com/CSSEGISandData/COVID-19/pull/878,new da,https://github.com/chkp-lebowits,[],closed,2020-03-17 00:51:13+00:00,,
877,https://github.com/CSSEGISandData/COVID-19/issues/877,"16/3 Confirmed Cases, big drop from prior week?",https://github.com/steved-MarketGrunt,[],closed,2020-03-17 00:40:56+00:00,,
876,https://github.com/CSSEGISandData/COVID-19/issues/876,Today's counts in the time series data are empty / null - 3/16,https://github.com/bevanward,[],closed,2020-03-17 00:10:59+00:00,,
875,https://github.com/CSSEGISandData/COVID-19/issues/875,No data at all for 3/16,https://github.com/marshallstanton,[],closed,2020-03-17 00:09:53+00:00,,
874,https://github.com/CSSEGISandData/COVID-19/issues/874,"How should Confirmed, Deaths and Recovered numbers be considered?",https://github.com/lucascrezende,[],closed,2020-03-16 22:40:14+00:00,,
870,https://github.com/CSSEGISandData/COVID-19/issues/870,Morocco cases update (Covid-19),https://github.com/Morocco-81,[],closed,2020-03-16 21:32:46+00:00,,
869,https://github.com/CSSEGISandData/COVID-19/issues/869,Guernsey and Jersey vs Channel Islands,https://github.com/yetzt,[],closed,2020-03-16 20:39:20+00:00,,
868,https://github.com/CSSEGISandData/COVID-19/issues/868,Logarithmic plot of case data and  exponential regression,https://github.com/TakeItAndRun,[],closed,2020-03-16 20:28:20+00:00,,
867,https://github.com/CSSEGISandData/COVID-19/issues/867,New York State Counts,https://github.com/sframe938,[],closed,2020-03-16 19:24:50+00:00,,
865,https://github.com/CSSEGISandData/COVID-19/pull/865,Create main.yml,https://github.com/Himanshu2015,[],closed,2020-03-16 19:01:33+00:00,,
864,https://github.com/CSSEGISandData/COVID-19/issues/864,Italy's number higher than reported by protezione civile,https://github.com/piccolbo,[],closed,2020-03-16 18:45:42+00:00,,
863,https://github.com/CSSEGISandData/COVID-19/issues/863,Could not pull from https://github.com/CSSEGISandData/COVID-19.git,https://github.com/dailyoliver,[],closed,2020-03-16 18:36:29+00:00,,
861,https://github.com/CSSEGISandData/COVID-19/pull/861,Merge pull request #1 from CSSEGISandData/master,https://github.com/macarenasev,[],closed,2020-03-16 18:00:52+00:00,,
860,https://github.com/CSSEGISandData/COVID-19/pull/860,Merge pull request #1 from CSSEGISandData/master,https://github.com/macarenasev,[],closed,2020-03-16 17:58:59+00:00,,
859,https://github.com/CSSEGISandData/COVID-19/issues/859,Reduce refresh time from 24hrs to 1hr,https://github.com/sebasgarcep,[],closed,2020-03-16 17:54:02+00:00,,
858,https://github.com/CSSEGISandData/COVID-19/pull/858,I added the line 452 three cases confirmed,https://github.com/PauloTxJS,[],closed,2020-03-16 17:51:27+00:00,,
848,https://github.com/CSSEGISandData/COVID-19/issues/848,Greenland is in a wrong location.,https://github.com/BarbaraCzub,[],closed,2020-03-16 15:16:50+00:00,,
846,https://github.com/CSSEGISandData/COVID-19/issues/846,Greenland in wrong location,https://github.com/Sashie,[],closed,2020-03-16 15:01:26+00:00,,
